Draw,Objective value,Solver converged,Initial top policy,Cumulative top policy,Affordability-oriented cumulative effort share,All seven final shortfalls below initial,Final mean remaining shortfall,Final affordability mean shortfall,Final nutrition mean shortfall,Final environmental mean shortfall,Environmental policy cumulative effort
406,112.04770834260374,True,Infrastructure investment,Infrastructure investment,0.7814569406272716,True,0.031986415566333595,0.07529221451453216,0.033808603532493264,0.002851636435142163,5.468898605916041
407,128.78030055338934,True,Social protection policy,Social protection policy,0.825742981027012,True,0.05247104198618876,0.09144067843030812,0.08890015754837699,0.0033078109729755556,4.180282798803195
408,64.45550483901432,True,Social protection policy,Social protection policy,0.8341980425236506,True,0.026834507211430842,0.05447344504225454,0.010019965701496464,0.029427364496256936,2.5876948025120043
409,69.27664384116602,True,Social protection policy,Infrastructure investment,0.7875657823520861,True,0.04778958641486676,0.11434898047637654,0.05161069747292141,0.0013038745027357246,4.158762832222846
410,79.97663913563711,True,Social protection policy,Infrastructure investment,0.7682767084361254,True,0.03871124300218176,0.044796523575456715,0.07245227294836132,0.018240553983818145,4.1137801597182975
411,85.90382464123574,True,Social protection policy,Infrastructure investment,0.8004055968559578,True,0.05148057265449727,0.15359029759828313,0.023690267789201858,0.0029014389032554627,4.50047401419094
412,71.82579946953123,True,Social protection policy,Social protection policy,0.8137361606712706,True,0.028144510670858016,0.06435000536748203,0.02550337567039096,0.008652406310130069,3.4950437057655357
413,76.76990693965506,True,Social protection policy,Infrastructure investment,0.8530161532798869,True,0.09725037795110984,0.25101925961480664,0.0709267047206259,0.018430358493451905,2.464721727926654
414,76.978440951651,True,Infrastructure investment,Infrastructure investment,0.8089602968986593,True,0.04603947892953746,0.07740799559863398,0.08183329054306004,0.0018968901116870746,4.353160927892786
415,68.37754159164916,True,Social protection policy,Infrastructure investment,0.8669057010390858,True,0.0447740185699894,0.13718166180329977,0.015389013498332549,0.00413838969333059,2.50396436729675
416,92.07172425426221,True,Social protection policy,Social protection policy,0.8329025154908286,True,0.12639870055638874,0.21742246577653113,0.21711271030176515,0.007860275869064279,3.4257348068485727
417,77.58623208717408,True,Infrastructure investment,Infrastructure investment,0.9075110337721528,True,0.030050313788857648,0.041220167007330555,0.023604244971567434,0.04035168628210378,1.943799100711285
418,107.29991299616873,True,Social protection policy,Social protection policy,0.7714177478843302,True,0.07591519453057646,0.17501749089030383,0.08922846795625194,0.0014572220104618339,5.009555797796816
419,82.48973205137901,True,Social protection policy,Infrastructure investment,0.8548899588957748,True,0.05794803515808906,0.11345275278509437,0.07345531551896844,0.015910054749248885,2.436412937298816
420,95.09907479213882,True,Social protection policy,Social protection policy,0.7350071686433185,True,0.019187495444654153,0.04097223122824928,0.018247482331451348,0.007936520496588911,6.57932978762819
421,70.03225330469581,True,Social protection policy,Social protection policy,0.7873598436073292,True,0.06496189440235225,0.08712510259363948,0.13647891186171912,0.0037626159528742972,3.9937281359995103
422,112.20614328887388,True,Social protection policy,Social protection policy,0.8422286920292088,True,0.0752486977163983,0.1980859919652359,0.05441864692483145,0.010865803117326718,3.886238230048048
423,54.71577115067365,True,Social protection policy,Social protection policy,0.8086876055350712,True,0.07731432006427165,0.1335700978963395,0.12158501838418626,0.015445003944425002,2.579184934083784
424,108.95246244958153,True,Social protection policy,Social protection policy,0.7908900121367236,True,0.008636945810050882,0.025368753702470603,0.0006182451796398203,0.004242311453067665,4.43781983052635
425,78.32097205199334,True,Social protection policy,Infrastructure investment,0.8335395729111261,True,0.018739373794269314,0.020147702786791122,0.03854335420710875,0.006896751286042724,3.158321445588523
426,71.60563410728827,True,Social protection policy,Social protection policy,0.9016495404855656,True,0.09456494144199704,0.17552497170570502,0.13954254041855108,0.01590978292273353,1.5493762327373473
427,54.18680385267483,True,Social protection policy,Social protection policy,0.8199012311741807,True,0.09156527610485739,0.26552865626446875,0.04366683730306517,0.01128297279946689,2.614015762104224
428,67.34765879995912,True,Social protection policy,Infrastructure investment,0.784059734543716,True,0.004626242221400672,0.007508376293285712,0.0,0.00868347148161664,3.7074872481510472
429,91.17436750848238,True,Social protection policy,Social protection policy,0.7661058842437426,True,0.036739618834060246,0.08223345443821906,0.04241105756069974,0.0039441539202920844,5.1014470459482135
430,95.25522644580981,True,Environmental and research-oriented policy,Social protection policy,0.6883651236665613,True,0.05908033087253758,0.06904302366994103,0.13434447124141546,0.0033936631425250247,5.660276981553064
431,88.65828791496655,True,Social protection policy,Social protection policy,0.7537352803681135,True,0.0764194637179747,0.13629213697110154,0.12488064066236326,0.006295345379446676,5.24632685951617
432,84.32712050068011,True,Social protection policy,Social protection policy,0.8722074610476642,True,0.08472737636982797,0.16422697055834656,0.10287912130078924,0.029439725435262076,2.649564459020495
433,72.88400591061361,True,Social protection policy,Social protection policy,0.8014842242487001,True,0.10305647278907171,0.23748405168021802,0.1180201972313828,0.005193405850150143,3.955686567865742
434,91.33499566561326,True,Social protection policy,Social protection policy,0.7290887721103044,True,0.025810382780359097,0.07354386984951916,0.01440473584376889,0.0023877340379687834,5.00472694031193
435,92.30218185226167,True,Infrastructure investment,Infrastructure investment,0.8967081145783874,True,0.07106080612439851,0.02970308296929014,0.21694590528842395,0.0020638331776806976,2.355762475927345
436,77.28783866577083,True,Social protection policy,Social protection policy,0.8162851872002919,True,0.0537906558633651,0.11112286647966119,0.06960746119786737,0.007536967844249287,3.0480805412449286
437,56.16865189812662,True,Social protection policy,Social protection policy,0.8377825731210107,True,0.04814388006827937,0.11847886377528916,0.03223301367684034,0.017791702786848308,2.4632122251120325
438,86.23065671922961,True,Infrastructure investment,Infrastructure investment,0.7928860950566416,True,0.032140277236511076,0.06031212194263014,0.03611743747813678,0.016061410907021845,4.766916207783325
439,78.40012156392078,True,Social protection policy,Social protection policy,0.8356334336022758,True,0.02276934885100449,0.03908930529907961,0.03179235646826495,0.00881105921117116,2.942477920378763
440,95.32759075703818,True,Social protection policy,Social protection policy,0.8032038452728898,True,0.047220320468917186,0.10050674304665475,0.06134671355579746,0.0034176650387579555,4.353716566337542
441,66.56683845143999,True,Social protection policy,Social protection policy,0.7798310415613318,True,0.06803275199630365,0.07108430105328278,0.1647810053750136,0.0022493255587663907,3.921790263342369
442,66.73860019855053,True,Infrastructure investment,Infrastructure investment,0.8214430705316694,True,0.03567799367329296,0.017173335026739456,0.1014600419133207,0.006239600916465207,3.194093265419372
443,83.3616875492369,True,Social protection policy,Social protection policy,0.7715890538239703,True,0.15044519770096007,0.20656282729365905,0.31586209335533355,0.004133271304367733,4.418737780853627
444,90.50033211639337,True,Infrastructure investment,Infrastructure investment,0.8643874513998655,True,0.04534613538080481,0.06725441944167954,0.06418413603482631,0.027272918356310988,2.580137148454183
445,69.96365186721732,True,Social protection policy,Social protection policy,0.8469070045782296,True,0.03889213083793198,0.06660805066041703,0.052593850979641754,0.01692055629270315,2.7813425797708637
446,132.60735660745496,True,Infrastructure investment,Infrastructure investment,0.7427807012025777,True,0.02525235643300126,0.03711683880002792,0.028749390311352985,0.022517018404123512,6.2180193744646814
447,113.09601045411493,True,Infrastructure investment,Infrastructure investment,0.8047625040920492,True,0.025116521682807837,0.022295279276763447,0.06483458597397995,0.000777960639084023,4.20816467477906
448,61.87275694191769,True,Social protection policy,Social protection policy,0.7486713096221219,True,0.04975730844783731,0.06871641223120828,0.057412994196794076,0.04802117313942822,4.321926113940652
449,77.99777118216781,True,Social protection policy,Infrastructure investment,0.8007266393020217,True,0.05916065087572136,0.07710055588852072,0.11480457529910393,0.015157146877400093,4.033908463396617
450,101.92450772861322,True,Social protection policy,Social protection policy,0.7297347627694496,True,0.0303921656371402,0.08678790407509723,0.019126834958167777,0.000457840696725699,5.39565414399051
451,102.56987769934145,True,Social protection policy,Infrastructure investment,0.7650034646596501,True,0.0514217760941625,0.09273861274108336,0.06926245721399932,0.01797514637448608,4.723862724111045
452,79.33051801124036,True,Social protection policy,Social protection policy,0.8066333230843387,True,0.03626824089642725,0.08001442556367733,0.02758113234811066,0.01934328522570737,3.702865713939051
453,69.80387765219285,True,Social protection policy,Infrastructure investment,0.9006848616533463,True,0.045201589467919426,0.0684699985257905,0.07547908386612712,0.014256480745800392,1.5061039974842851
454,64.82412099401864,True,Social protection policy,Social protection policy,0.7630381298984817,True,0.07356484450156564,0.07037113620993174,0.1762173247262137,0.01088849481933428,3.593662907463936
455,81.21674472901103,True,Social protection policy,Social protection policy,0.8432288888303887,True,0.04111629598025659,0.07011534454815538,0.0584483630111039,0.015343328371638792,3.0854998395367446
456,91.37924823015243,True,Environmental and research-oriented policy,Social protection policy,0.7375539135557143,True,0.054938518648499,0.07804267406835796,0.11382728537844689,0.000414855822941651,6.128533309116339
457,90.81686878076607,True,Social protection policy,Social protection policy,0.819378681901633,True,0.0630799043455885,0.15230696947125016,0.055052567479284664,0.013420128259024923,3.6085961595461282
458,95.25436614953017,True,Infrastructure investment,Infrastructure investment,0.8773124836347423,True,0.021923914027135314,0.04096072859897937,0.009258408264016249,0.02651456223197799,2.6693658967012284
459,118.02805468388772,True,Social protection policy,Infrastructure investment,0.7918310977437402,True,0.07364624970368229,0.17267390180032283,0.07003593471079816,0.015052037451767017,5.287732160734606
460,84.64858479906765,True,Infrastructure investment,Infrastructure investment,0.8228687491443072,True,0.02016992524292934,0.03400165446364345,0.034143502186899266,0.0024495816997099767,3.600081380803091
461,96.67574059399156,True,Social protection policy,Social protection policy,0.7754326399964111,True,0.050137335468033235,0.08275531592966656,0.08083842105108974,0.011886937157360028,3.939720877904488
462,55.29430530271992,True,Social protection policy,Social protection policy,0.7876267784000067,True,0.03765659421245248,0.08192117987693115,0.040742590200006146,0.009134309666646384,3.6587968874591064
